fecha,estacion,tipo_pago,afluencia
2021-04-24,Zapata,Prepago,5428
2021-04-24,Zapata,Gratuidad,780
2021-04-24,Zapotitlán,Boleto,0
2021-04-24,Zapotitlán,Prepago,7144
2021-04-24,Zapotitlán,Gratuidad,894
2021-04-25,Hospital 20 de Noviembre,Boleto,0
2021-04-25,Hospital 20 de Noviembre,Prepago,1956
2021-04-25,Hospital 20 de Noviembre,Gratuidad,239
2021-04-25,Atlalilco,Boleto,0
2021-04-25,Atlalilco,Prepago,3137
2021-04-25,Atlalilco,Gratuidad,619
2021-04-25,Calle 11,Boleto,0
2021-04-25,Calle 11,Prepago,3959
2021-04-25,Calle 11,Gratuidad,615
2021-04-25,Culhuacán,Boleto,0
2021-04-25,Culhuacán,Prepago,5633
2021-04-25,Culhuacán,Gratuidad,942
2021-04-25,Eje Central,Boleto,0
2021-04-25,Eje Central,Prepago,2263
2021-04-25,Eje Central,Gratuidad,2
2021-04-25,Ermita,Boleto,0
2021-04-25,Ermita,Prepago,2347
2021-04-25,Ermita,Gratuidad,410
2021-04-25,Insurgentes Sur,Boleto,0
2021-04-25,Insurgentes Sur,Prepago,7121
2021-04-25,Insurgentes Sur,Gratuidad,694
2021-04-25,Lomas Estrella,Boleto,0
2021-04-25,Lomas Estrella,Prepago,3205
2021-04-25,Lomas Estrella,Gratuidad,355
2021-04-25,Mexicaltzingo,Boleto,0
2021-04-25,Mexicaltzingo,Prepago,3919
2021-04-25,Mexicaltzingo,Gratuidad,675
2021-04-25,Mixcoac,Boleto,0
2021-04-25,Mixcoac,Prepago,2802
2021-04-25,Mixcoac,Gratuidad,240
2021-04-25,Nopalera,Boleto,0
2021-04-25,Nopalera,Prepago,8660
2021-04-25,Nopalera,Gratuidad,150
2021-04-25,Olivos,Boleto,0
2021-04-25,Olivos,Prepago,5675
2021-04-25,Olivos,Gratuidad,723
2021-04-25,Parque de los Venados,Boleto,0
2021-04-25,Parque de los Venados,Prepago,2241
2021-04-25,Parque de los Venados,Gratuidad,311
2021-04-25,Periférico Oriente,Boleto,0
2021-04-25,Periférico Oriente,Prepago,7312
2021-04-25,Periférico Oriente,Gratuidad,68
2021-04-25,San Andrés Tomatlán,Boleto,0
2021-04-25,San Andrés Tomatlán,Prepago,3061
2021-04-25,San Andrés Tomatlán,Gratuidad,432
2021-04-25,Tezonco,Boleto,0
2021-04-25,Tezonco,Prepago,8076
2021-04-25,Tezonco,Gratuidad,946
2021-04-25,Tláhuac,Boleto,0
2021-04-25,Tláhuac,Prepago,13928
2021-04-25,Tláhuac,Gratuidad,2310
2021-04-25,Tlaltenco,Boleto,0
2021-04-25,Tlaltenco,Prepago,1673
2021-04-25,Tlaltenco,Gratuidad,266
2021-04-25,Zapata,Boleto,0
2021-04-25,Zapata,Prepago,3346
2021-04-25,Zapata,Gratuidad,612
2021-04-25,Zapotitlán,Boleto,0
2021-04-25,Zapotitlán,Prepago,4725
2021-04-25,Zapotitlán,Gratuidad,688
2021-04-26,Hospital 20 de Noviembre,Boleto,0
2021-04-26,Hospital 20 de Noviembre,Prepago,6045
2021-04-26,Hospital 20 de Noviembre,Gratuidad,751
2021-04-26,Atlalilco,Boleto,0
2021-04-26,Atlalilco,Prepago,7541
2021-04-26,Atlalilco,Gratuidad,1116
2021-04-26,Calle 11,Boleto,0
2021-04-26,Calle 11,Prepago,8788
2021-04-26,Calle 11,Gratuidad,1323
2021-04-26,Culhuacán,Boleto,0
2021-04-26,Culhuacán,Prepago,9200
2021-04-26,Culhuacán,Gratuidad,1630
2021-04-26,Eje Central,Boleto,0
2021-04-26,Eje Central,Prepago,5608
2021-04-26,Eje Central,Gratuidad,8
2021-04-26,Ermita,Boleto,0
2021-04-26,Ermita,Prepago,5856
2021-04-26,Ermita,Gratuidad,915
2021-04-26,Insurgentes Sur,Boleto,0
2021-04-26,Insurgentes Sur,Prepago,17736
2021-04-26,Insurgentes Sur,Gratuidad,1643
2021-04-26,Lomas Estrella,Boleto,0
2021-04-26,Lomas Estrella,Prepago,5191
2021-04-26,Lomas Estrella,Gratuidad,597
2021-04-26,Mexicaltzingo,Boleto,0
2021-04-26,Mexicaltzingo,Prepago,9795
2021-04-26,Mexicaltzingo,Gratuidad,1499
2021-04-26,Mixcoac,Boleto,0
2021-04-26,Mixcoac,Prepago,6949
2021-04-26,Mixcoac,Gratuidad,520
2021-04-26,Nopalera,Boleto,0
2021-04-26,Nopalera,Prepago,15096
2021-04-26,Nopalera,Gratuidad,410
2021-04-26,Olivos,Boleto,0
2021-04-26,Olivos,Prepago,10396
2021-04-26,Olivos,Gratuidad,1394
2021-04-26,Parque de los Venados,Boleto,0
2021-04-26,Parque de los Venados,Prepago,4721
2021-04-26,Parque de los Venados,Gratuidad,819
2021-04-26,Periférico Oriente,Boleto,0
2021-04-26,Periférico Oriente,Prepago,11233
2021-04-26,Periférico Oriente,Gratuidad,33
2021-04-26,San Andrés Tomatlán,Boleto,0
2021-04-26,San Andrés Tomatlán,Prepago,5472
2021-04-26,San Andrés Tomatlán,Gratuidad,845
2021-04-26,Tezonco,Boleto,0
2021-04-26,Tezonco,Prepago,15191
2021-04-26,Tezonco,Gratuidad,1823
2021-04-26,Tláhuac,Boleto,0
2021-04-26,Tláhuac,Prepago,32978
2021-04-26,Tláhuac,Gratuidad,4197
2021-04-26,Tlaltenco,Boleto,0
2021-04-26,Tlaltenco,Prepago,2985
2021-04-26,Tlaltenco,Gratuidad,338
2021-04-26,Zapata,Boleto,0
2021-04-26,Zapata,Prepago,5963
2021-04-26,Zapata,Gratuidad,760
2021-04-26,Zapotitlán,Boleto,0
2021-04-26,Zapotitlán,Prepago,8054
2021-04-26,Zapotitlán,Gratuidad,1144
2021-04-27,Hospital 20 de Noviembre,Boleto,0
2021-04-27,Hospital 20 de Noviembre,Prepago,6114
2021-04-27,Hospital 20 de Noviembre,Gratuidad,747
2021-04-27,Atlalilco,Boleto,0
2021-04-27,Atlalilco,Prepago,8178
2021-04-27,Atlalilco,Gratuidad,1146
2021-04-27,Calle 11,Boleto,0
2021-04-27,Calle 11,Prepago,9196
2021-04-27,Calle 11,Gratuidad,1355
2021-04-27,Culhuacán,Boleto,0
2021-04-27,Culhuacán,Prepago,9446
2021-04-27,Culhuacán,Gratuidad,1519
2021-04-27,Eje Central,Boleto,0
2021-04-27,Eje Central,Prepago,5770
2021-04-27,Eje Central,Gratuidad,1
2021-04-27,Ermita,Boleto,0
2021-04-27,Ermita,Prepago,6313
2021-04-27,Ermita,Gratuidad,902
2021-04-27,Insurgentes Sur,Boleto,0
2021-04-27,Insurgentes Sur,Prepago,18252
2021-04-27,Insurgentes Sur,Gratuidad,1792
2021-04-27,Lomas Estrella,Boleto,0
2021-04-27,Lomas Estrella,Prepago,5241
2021-04-27,Lomas Estrella,Gratuidad,638
2021-04-27,Mexicaltzingo,Boleto,0
2021-04-27,Mexicaltzingo,Prepago,10128
2021-04-27,Mexicaltzingo,Gratuidad,1545
2021-04-27,Mixcoac,Boleto,0
2021-04-27,Mixcoac,Prepago,6999
2021-04-27,Mixcoac,Gratuidad,542
2021-04-27,Nopalera,Boleto,0
2021-04-27,Nopalera,Prepago,15765
2021-04-27,Nopalera,Gratuidad,1074
2021-04-27,Olivos,Boleto,0
2021-04-27,Olivos,Prepago,10567
2021-04-27,Olivos,Gratuidad,1415
2021-04-27,Parque de los Venados,Boleto,0
2021-04-27,Parque de los Venados,Prepago,4419
2021-04-27,Parque de los Venados,Gratuidad,797
2021-04-27,Periférico Oriente,Boleto,0
2021-04-27,Periférico Oriente,Prepago,10946
2021-04-27,Periférico Oriente,Gratuidad,274
2021-04-27,San Andrés Tomatlán,Boleto,0
2021-04-27,San Andrés Tomatlán,Prepago,5714
2021-04-27,San Andrés Tomatlán,Gratuidad,997
2021-04-27,Tezonco,Boleto,0
2021-04-27,Tezonco,Prepago,15099
2021-04-27,Tezonco,Gratuidad,1803
2021-04-27,Tláhuac,Boleto,0
2021-04-27,Tláhuac,Prepago,32957
2021-04-27,Tláhuac,Gratuidad,4237
2021-04-27,Tlaltenco,Boleto,0
2021-04-27,Tlaltenco,Prepago,2690
2021-04-27,Tlaltenco,Gratuidad,341
2021-04-27,Zapata,Boleto,0
2021-04-27,Zapata,Prepago,6101
2021-04-27,Zapata,Gratuidad,854
2021-04-27,Zapotitlán,Boleto,0
2021-04-27,Zapotitlán,Prepago,8281
2021-04-27,Zapotitlán,Gratuidad,1228
2021-04-28,Hospital 20 de Noviembre,Boleto,0
2021-04-28,Hospital 20 de Noviembre,Prepago,6238
2021-04-28,Hospital 20 de Noviembre,Gratuidad,706
2021-04-28,Atlalilco,Boleto,0
2021-04-28,Atlalilco,Prepago,8798
2021-04-28,Atlalilco,Gratuidad,1385
2021-04-28,Calle 11,Boleto,0
2021-04-28,Calle 11,Prepago,9315
2021-04-28,Calle 11,Gratuidad,1333
2021-04-28,Culhuacán,Boleto,0
2021-04-28,Culhuacán,Prepago,9649
2021-04-28,Culhuacán,Gratuidad,1560
2021-04-28,Eje Central,Boleto,0
2021-04-28,Eje Central,Prepago,5689
2021-04-28,Eje Central,Gratuidad,2
2021-04-28,Ermita,Boleto,0
2021-04-28,Ermita,Prepago,6422
2021-04-28,Ermita,Gratuidad,798
2021-04-28,Insurgentes Sur,Boleto,0
2021-04-28,Insurgentes Sur,Prepago,19359
2021-04-28,Insurgentes Sur,Gratuidad,1800
2021-04-28,Lomas Estrella,Boleto,0
2021-04-28,Lomas Estrella,Prepago,5194
2021-04-28,Lomas Estrella,Gratuidad,524
2021-04-28,Mexicaltzingo,Boleto,0
2021-04-28,Mexicaltzingo,Prepago,10815
2021-04-28,Mexicaltzingo,Gratuidad,1602
2021-04-28,Mixcoac,Boleto,0
2021-04-28,Mixcoac,Prepago,6955
2021-04-28,Mixcoac,Gratuidad,562
2021-04-28,Nopalera,Boleto,0
2021-04-28,Nopalera,Prepago,15708
2021-04-28,Nopalera,Gratuidad,379
2021-04-28,Olivos,Boleto,0
2021-04-28,Olivos,Prepago,10653
2021-04-28,Olivos,Gratuidad,1345
2021-04-28,Parque de los Venados,Boleto,0
2021-04-28,Parque de los Venados,Prepago,4505
2021-04-28,Parque de los Venados,Gratuidad,797
2021-04-28,Periférico Oriente,Boleto,0
2021-04-28,Periférico Oriente,Prepago,10368
2021-04-28,Periférico Oriente,Gratuidad,84
2021-04-28,San Andrés Tomatlán,Boleto,0
2021-04-28,San Andrés Tomatlán,Prepago,5822
2021-04-28,San Andrés Tomatlán,Gratuidad,942
2021-04-28,Tezonco,Boleto,0
2021-04-28,Tezonco,Prepago,15543
2021-04-28,Tezonco,Gratuidad,1798
2021-04-28,Tláhuac,Boleto,0
2021-04-28,Tláhuac,Prepago,33414
2021-04-28,Tláhuac,Gratuidad,4293
2021-04-28,Tlaltenco,Boleto,0
2021-04-28,Tlaltenco,Prepago,2604
2021-04-28,Tlaltenco,Gratuidad,330
2021-04-28,Zapata,Boleto,0
2021-04-28,Zapata,Prepago,6309
2021-04-28,Zapata,Gratuidad,789
2021-04-28,Zapotitlán,Boleto,0
2021-04-28,Zapotitlán,Prepago,8250
2021-04-28,Zapotitlán,Gratuidad,1106
2021-04-29,Hospital 20 de Noviembre,Boleto,0
2021-04-29,Hospital 20 de Noviembre,Prepago,6158
2021-04-29,Hospital 20 de Noviembre,Gratuidad,723
2021-04-29,Atlalilco,Boleto,0
2021-04-29,Atlalilco,Prepago,8234
2021-04-29,Atlalilco,Gratuidad,1165
2021-04-29,Calle 11,Boleto,0
2021-04-29,Calle 11,Prepago,9718
2021-04-29,Calle 11,Gratuidad,1380
2021-04-29,Culhuacán,Boleto,0
2021-04-29,Culhuacán,Prepago,9780
2021-04-29,Culhuacán,Gratuidad,1737
2021-04-29,Eje Central,Boleto,0
2021-04-29,Eje Central,Prepago,6266
2021-04-29,Eje Central,Gratuidad,6
2021-04-29,Ermita,Boleto,0
2021-04-29,Ermita,Prepago,6313
2021-04-29,Ermita,Gratuidad,955
2021-04-29,Insurgentes Sur,Boleto,0
2021-04-29,Insurgentes Sur,Prepago,19128
2021-04-29,Insurgentes Sur,Gratuidad,1750
2021-04-29,Lomas Estrella,Boleto,0
2021-04-29,Lomas Estrella,Prepago,5632
2021-04-29,Lomas Estrella,Gratuidad,586
2021-04-29,Mexicaltzingo,Boleto,0
2021-04-29,Mexicaltzingo,Prepago,10413
2021-04-29,Mexicaltzingo,Gratuidad,1602
2021-04-29,Mixcoac,Boleto,0
2021-04-29,Mixcoac,Prepago,7055
2021-04-29,Mixcoac,Gratuidad,535
2021-04-29,Nopalera,Boleto,0
2021-04-29,Nopalera,Prepago,15884
2021-04-29,Nopalera,Gratuidad,817
2021-04-29,Olivos,Boleto,0
2021-04-29,Olivos,Prepago,10918
2021-04-29,Olivos,Gratuidad,1463
2021-04-29,Parque de los Venados,Boleto,0
2021-04-29,Parque de los Venados,Prepago,4698
2021-04-29,Parque de los Venados,Gratuidad,793
2021-04-29,Periférico Oriente,Boleto,0
2021-04-29,Periférico Oriente,Prepago,12013
2021-04-29,Periférico Oriente,Gratuidad,25
2021-04-29,San Andrés Tomatlán,Boleto,0
2021-04-29,San Andrés Tomatlán,Prepago,5844
2021-04-29,San Andrés Tomatlán,Gratuidad,930
2021-04-29,Tezonco,Boleto,0
2021-04-29,Tezonco,Prepago,15678
2021-04-29,Tezonco,Gratuidad,1808
2021-04-29,Tláhuac,Boleto,0
2021-04-29,Tláhuac,Prepago,33612
2021-04-29,Tláhuac,Gratuidad,4384
2021-04-29,Tlaltenco,Boleto,0
2021-04-29,Tlaltenco,Prepago,2655
2021-04-29,Tlaltenco,Gratuidad,366
2021-04-29,Zapata,Boleto,0
2021-04-29,Zapata,Prepago,6240
2021-04-29,Zapata,Gratuidad,884
2021-04-29,Zapotitlán,Boleto,0
2021-04-29,Zapotitlán,Prepago,8213
2021-04-29,Zapotitlán,Gratuidad,1422
2021-04-30,Hospital 20 de Noviembre,Boleto,0
2021-04-30,Hospital 20 de Noviembre,Prepago,6221
2021-04-30,Hospital 20 de Noviembre,Gratuidad,686
2021-04-30,Atlalilco,Boleto,0
2021-04-30,Atlalilco,Prepago,8420
2021-04-30,Atlalilco,Gratuidad,1351
2021-04-30,Calle 11,Boleto,0
2021-04-30,Calle 11,Prepago,10534
2021-04-30,Calle 11,Gratuidad,1626
2021-04-30,Culhuacán,Boleto,0
2021-04-30,Culhuacán,Prepago,10012
2021-04-30,Culhuacán,Gratuidad,1852
2021-04-30,Eje Central,Boleto,0
2021-04-30,Eje Central,Prepago,6026
2021-04-30,Eje Central,Gratuidad,657
2021-04-30,Ermita,Boleto,0
2021-04-30,Ermita,Prepago,6492
2021-04-30,Ermita,Gratuidad,1033
2021-04-30,Insurgentes Sur,Boleto,0
2021-04-30,Insurgentes Sur,Prepago,20131
2021-04-30,Insurgentes Sur,Gratuidad,1885
2021-04-30,Lomas Estrella,Boleto,0
2021-04-30,Lomas Estrella,Prepago,6192
2021-04-30,Lomas Estrella,Gratuidad,860
2021-04-30,Mexicaltzingo,Boleto,0
2021-04-30,Mexicaltzingo,Prepago,10789
2021-04-30,Mexicaltzingo,Gratuidad,1593
2021-04-30,Mixcoac,Boleto,0
2021-04-30,Mixcoac,Prepago,7164
2021-04-30,Mixcoac,Gratuidad,824
2021-04-30,Nopalera,Boleto,0
2021-04-30,Nopalera,Prepago,17037
2021-04-30,Nopalera,Gratuidad,1449
2021-04-30,Olivos,Boleto,0
2021-04-30,Olivos,Prepago,12001
2021-04-30,Olivos,Gratuidad,1596
2021-04-30,Parque de los Venados,Boleto,0
2021-04-30,Parque de los Venados,Prepago,5093
2021-04-30,Parque de los Venados,Gratuidad,864
2021-04-30,Periférico Oriente,Boleto,0
2021-04-30,Periférico Oriente,Prepago,13438
2021-04-30,Periférico Oriente,Gratuidad,343
2021-04-30,San Andrés Tomatlán,Boleto,0
2021-04-30,San Andrés Tomatlán,Prepago,6116
2021-04-30,San Andrés Tomatlán,Gratuidad,1282
2021-04-30,Tezonco,Boleto,0
2021-04-30,Tezonco,Prepago,16401
2021-04-30,Tezonco,Gratuidad,2011
2021-04-30,Tláhuac,Boleto,0
2021-04-30,Tláhuac,Prepago,33208
2021-04-30,Tláhuac,Gratuidad,4246
2021-04-30,Tlaltenco,Boleto,0
2021-04-30,Tlaltenco,Prepago,2867
2021-04-30,Tlaltenco,Gratuidad,391
2021-04-30,Zapata,Boleto,0
2021-04-30,Zapata,Prepago,6941
2021-04-30,Zapata,Gratuidad,1131
2021-04-30,Zapotitlán,Boleto,0
2021-04-30,Zapotitlán,Prepago,9002
2021-04-30,Zapotitlán,Gratuidad,1279
2021-05-01,Hospital 20 de Noviembre,Boleto,0
2021-05-01,Hospital 20 de Noviembre,Prepago,2989
2021-05-01,Hospital 20 de Noviembre,Gratuidad,260
2021-05-01,Atlalilco,Boleto,0
2021-05-01,Atlalilco,Prepago,4891
2021-05-01,Atlalilco,Gratuidad,946
2021-05-01,Calle 11,Boleto,0
2021-05-01,Calle 11,Prepago,6412
2021-05-01,Calle 11,Gratuidad,925
2021-05-01,Culhuacán,Boleto,0
2021-05-01,Culhuacán,Prepago,7698
2021-05-01,Culhuacán,Gratuidad,1219
2021-05-01,Eje Central,Boleto,0
2021-05-01,Eje Central,Prepago,3280
2021-05-01,Eje Central,Gratuidad,598
2021-05-01,Ermita,Boleto,0
2021-05-01,Ermita,Prepago,3623
2021-05-01,Ermita,Gratuidad,586
2021-05-01,Insurgentes Sur,Boleto,0
2021-05-01,Insurgentes Sur,Prepago,11250
2021-05-01,Insurgentes Sur,Gratuidad,1059
2021-05-01,Lomas Estrella,Boleto,0
2021-05-01,Lomas Estrella,Prepago,4804
2021-05-01,Lomas Estrella,Gratuidad,705
2021-05-01,Mexicaltzingo,Boleto,0
2021-05-01,Mexicaltzingo,Prepago,6356
2021-05-01,Mexicaltzingo,Gratuidad,997
2021-05-01,Mixcoac,Boleto,0
2021-05-01,Mixcoac,Prepago,4095
2021-05-01,Mixcoac,Gratuidad,731
2021-05-01,Nopalera,Boleto,0
2021-05-01,Nopalera,Prepago,12916
2021-05-01,Nopalera,Gratuidad,313
2021-05-01,Olivos,Boleto,0
2021-05-01,Olivos,Prepago,8462
2021-05-01,Olivos,Gratuidad,506
2021-05-01,Parque de los Venados,Boleto,0
2021-05-01,Parque de los Venados,Prepago,2788
2021-05-01,Parque de los Venados,Gratuidad,373
2021-05-01,Periférico Oriente,Boleto,0
2021-05-01,Periférico Oriente,Prepago,7631
2021-05-01,Periférico Oriente,Gratuidad,62
2021-05-01,San Andrés Tomatlán,Boleto,0
2021-05-01,San Andrés Tomatlán,Prepago,4539
2021-05-01,San Andrés Tomatlán,Gratuidad,841
2021-05-01,Tezonco,Boleto,0
2021-05-01,Tezonco,Prepago,12210
2021-05-01,Tezonco,Gratuidad,1332
2021-05-01,Tláhuac,Boleto,0
2021-05-01,Tláhuac,Prepago,24509
2021-05-01,Tláhuac,Gratuidad,3202
2021-05-01,Tlaltenco,Boleto,0
2021-05-01,Tlaltenco,Prepago,2407
2021-05-01,Tlaltenco,Gratuidad,342
2021-05-01,Zapata,Boleto,0
2021-05-01,Zapata,Prepago,4669
2021-05-01,Zapata,Gratuidad,645
2021-05-01,Zapotitlán,Boleto,0
2021-05-01,Zapotitlán,Prepago,6794
2021-05-01,Zapotitlán,Gratuidad,881
2021-05-02,Hospital 20 de Noviembre,Boleto,0
2021-05-02,Hospital 20 de Noviembre,Prepago,1885
2021-05-02,Hospital 20 de Noviembre,Gratuidad,256
2021-05-02,Atlalilco,Boleto,0
2021-05-02,Atlalilco,Prepago,2914
2021-05-02,Atlalilco,Gratuidad,634
2021-05-02,Calle 11,Boleto,0
2021-05-02,Calle 11,Prepago,4189
2021-05-02,Calle 11,Gratuidad,682
2021-05-02,Culhuacán,Boleto,0
2021-05-02,Culhuacán,Prepago,5697
2021-05-02,Culhuacán,Gratuidad,1009
2021-05-02,Eje Central,Boleto,0
2021-05-02,Eje Central,Prepago,2209
2021-05-02,Eje Central,Gratuidad,386
2021-05-02,Ermita,Boleto,0
2021-05-02,Ermita,Prepago,2347
2021-05-02,Ermita,Gratuidad,453
2021-05-02,Insurgentes Sur,Boleto,0
2021-05-02,Insurgentes Sur,Prepago,8127
2021-05-02,Insurgentes Sur,Gratuidad,874
2021-05-02,Lomas Estrella,Boleto,0
2021-05-02,Lomas Estrella,Prepago,3421
2021-05-02,Lomas Estrella,Gratuidad,540
2021-05-02,Mexicaltzingo,Boleto,0
2021-05-02,Mexicaltzingo,Prepago,4090
2021-05-02,Mexicaltzingo,Gratuidad,679
2021-05-02,Mixcoac,Boleto,0
2021-05-02,Mixcoac,Prepago,2850
2021-05-02,Mixcoac,Gratuidad,365
2021-05-02,Nopalera,Boleto,0
2021-05-02,Nopalera,Prepago,8936
2021-05-02,Nopalera,Gratuidad,177
2021-05-02,Olivos,Boleto,0
2021-05-02,Olivos,Prepago,5892
2021-05-02,Olivos,Gratuidad,167
2021-05-02,Parque de los Venados,Boleto,0
2021-05-02,Parque de los Venados,Prepago,1548
2021-05-02,Parque de los Venados,Gratuidad,298
2021-05-02,Periférico Oriente,Boleto,0
2021-05-02,Periférico Oriente,Prepago,4839
2021-05-02,Periférico Oriente,Gratuidad,4
2021-05-02,San Andrés Tomatlán,Boleto,0
2021-05-02,San Andrés Tomatlán,Prepago,3204
2021-05-02,San Andrés Tomatlán,Gratuidad,607
2021-05-02,Tezonco,Boleto,0
2021-05-02,Tezonco,Prepago,8089
2021-05-02,Tezonco,Gratuidad,981
2021-05-02,Tláhuac,Boleto,0
2021-05-02,Tláhuac,Prepago,14678
2021-05-02,Tláhuac,Gratuidad,2534
2021-05-02,Tlaltenco,Boleto,0
2021-05-02,Tlaltenco,Prepago,1695
2021-05-02,Tlaltenco,Gratuidad,273
2021-05-02,Zapata,Boleto,0
2021-05-02,Zapata,Prepago,3478
2021-05-02,Zapata,Gratuidad,657
2021-05-02,Zapotitlán,Boleto,0
2021-05-02,Zapotitlán,Prepago,4847
2021-05-02,Zapotitlán,Gratuidad,695
2021-05-03,Hospital 20 de Noviembre,Boleto,0
2021-05-03,Hospital 20 de Noviembre,Prepago,6061
2021-05-03,Hospital 20 de Noviembre,Gratuidad,734
2021-05-03,Atlalilco,Boleto,0
2021-05-03,Atlalilco,Prepago,7009
2021-05-03,Atlalilco,Gratuidad,1221
2021-05-03,Calle 11,Boleto,0
2021-05-03,Calle 11,Prepago,8985
2021-05-03,Calle 11,Gratuidad,1528
2021-05-03,Culhuacán,Boleto,0
2021-05-03,Culhuacán,Prepago,8782
2021-05-03,Culhuacán,Gratuidad,1703
2021-05-03,Eje Central,Boleto,0
2021-05-03,Eje Central,Prepago,5480
2021-05-03,Eje Central,Gratuidad,923
2021-05-03,Ermita,Boleto,0
2021-05-03,Ermita,Prepago,6136
2021-05-03,Ermita,Gratuidad,986
2021-05-03,Insurgentes Sur,Boleto,0
2021-05-03,Insurgentes Sur,Prepago,18055
2021-05-03,Insurgentes Sur,Gratuidad,1742
2021-05-03,Lomas Estrella,Boleto,0
2021-05-03,Lomas Estrella,Prepago,5065
2021-05-03,Lomas Estrella,Gratuidad,1014
2021-05-03,Mexicaltzingo,Boleto,0
2021-05-03,Mexicaltzingo,Prepago,9660
2021-05-03,Mexicaltzingo,Gratuidad,1504
2021-05-03,Mixcoac,Boleto,0
2021-05-03,Mixcoac,Prepago,6891
2021-05-03,Mixcoac,Gratuidad,881
2021-05-03,Nopalera,Boleto,0
2021-05-03,Nopalera,Prepago,14546
2021-05-03,Nopalera,Gratuidad,138
2021-05-03,Olivos,Boleto,0
2021-05-03,Olivos,Prepago,9064
2021-05-03,Olivos,Gratuidad,17
2021-05-03,Parque de los Venados,Boleto,0
2021-05-03,Parque de los Venados,Prepago,2859
2021-05-03,Parque de los Venados,Gratuidad,864
2021-05-03,Periférico Oriente,Boleto,0
2021-05-03,Periférico Oriente,Prepago,7986
2021-05-03,Periférico Oriente,Gratuidad,13
2021-05-03,San Andrés Tomatlán,Boleto,0
2021-05-03,San Andrés Tomatlán,Prepago,5448
2021-05-03,San Andrés Tomatlán,Gratuidad,985
2021-05-03,Tezonco,Boleto,0
2021-05-03,Tezonco,Prepago,14743
2021-05-03,Tezonco,Gratuidad,2063
2021-05-03,Tláhuac,Boleto,0
2021-05-03,Tláhuac,Prepago,19523
2021-05-03,Tláhuac,Gratuidad,3073
2021-05-03,Tlaltenco,Boleto,0
2021-05-03,Tlaltenco,Prepago,2651
2021-05-03,Tlaltenco,Gratuidad,370
2021-05-03,Zapata,Boleto,0
2021-05-03,Zapata,Prepago,5783
2021-05-03,Zapata,Gratuidad,1170
2021-05-03,Zapotitlán,Boleto,0
2021-05-03,Zapotitlán,Prepago,8057
2021-05-03,Zapotitlán,Gratuidad,1213
2021-05-04,Hospital 20 de Noviembre,Boleto,0
2021-05-04,Hospital 20 de Noviembre,Prepago,0
2021-05-04,Hospital 20 de Noviembre,Gratuidad,0
2021-05-04,Atlalilco,Boleto,0
2021-05-04,Atlalilco,Prepago,0
2021-05-04,Atlalilco,Gratuidad,0
2021-05-04,Calle 11,Boleto,0
2021-05-04,Calle 11,Prepago,0
2021-05-04,Calle 11,Gratuidad,0
2021-05-04,Culhuacán,Boleto,0
2021-05-04,Culhuacán,Prepago,0
2021-05-04,Culhuacán,Gratuidad,0
2021-05-04,Eje Central,Boleto,0
2021-05-04,Eje Central,Prepago,0
2021-05-04,Eje Central,Gratuidad,0
2021-05-04,Ermita,Boleto,0
2021-05-04,Ermita,Prepago,0
2021-05-04,Ermita,Gratuidad,0
2021-05-04,Insurgentes Sur,Boleto,0
2021-05-04,Insurgentes Sur,Prepago,0
2021-05-04,Insurgentes Sur,Gratuidad,0
2021-05-04,Lomas Estrella,Boleto,0
2021-05-04,Lomas Estrella,Prepago,0
2021-05-04,Lomas Estrella,Gratuidad,0
2021-05-04,Mexicaltzingo,Boleto,0
2021-05-04,Mexicaltzingo,Prepago,0
2021-05-04,Mexicaltzingo,Gratuidad,0
2021-05-04,Mixcoac,Boleto,0
2021-05-04,Mixcoac,Prepago,0
2021-05-04,Mixcoac,Gratuidad,0
2021-05-04,Nopalera,Boleto,0
2021-05-04,Nopalera,Prepago,0
2021-05-04,Nopalera,Gratuidad,0
2021-05-04,Olivos,Boleto,0
2021-05-04,Olivos,Prepago,0
2021-05-04,Olivos,Gratuidad,0
2021-05-04,Parque de los Venados,Boleto,0
2021-05-04,Parque de los Venados,Prepago,0
2021-05-04,Parque de los Venados,Gratuidad,0
2021-05-04,Periférico Oriente,Boleto,0
2021-05-04,Periférico Oriente,Prepago,0
2021-05-04,Periférico Oriente,Gratuidad,0
2021-05-04,San Andrés Tomatlán,Boleto,0
2021-05-04,San Andrés Tomatlán,Prepago,0
2021-05-04,San Andrés Tomatlán,Gratuidad,0
2021-05-04,Tezonco,Boleto,0
2021-05-04,Tezonco,Prepago,0
2021-05-04,Tezonco,Gratuidad,0
2021-05-04,Tláhuac,Boleto,0
2021-05-04,Tláhuac,Prepago,0
2021-05-04,Tláhuac,Gratuidad,0
2021-05-04,Tlaltenco,Boleto,0
2021-05-04,Tlaltenco,Prepago,0
2021-05-04,Tlaltenco,Gratuidad,0
2021-05-04,Zapata,Boleto,0
2021-05-04,Zapata,Prepago,0
2021-05-04,Zapata,Gratuidad,0
2021-05-04,Zapotitlán,Boleto,0
2021-05-04,Zapotitlán,Prepago,0
2021-05-04,Zapotitlán,Gratuidad,0
2021-05-05,Hospital 20 de Noviembre,Boleto,0
2021-05-05,Hospital 20 de Noviembre,Prepago,0
2021-05-05,Hospital 20 de Noviembre,Gratuidad,0
2021-05-05,Atlalilco,Boleto,0
2021-05-05,Atlalilco,Prepago,0
